"","AÑO","CONGLOME","DOMINIO","ESTRATO","LATITUD","LONGITUD","UBIGEO","AREA","C_DPTO","C_PROV"
"6697","2022","018639","7",2,-3.78942561149597,-73.2884750366211,"160113",1,"16","1601"
"6698","2022","018640","7",2,-3.71581268310547,-73.2501373291016,"160108",1,"16","1601"
"6699","2022","018641","7",2,-3.7526330947876,-73.2502136230469,"160101",1,"16","1601"
"6700","2022","018642","7",2,-3.75571966171265,-73.2571716308594,"160101",1,"16","1601"
"6701","2022","018643","7",2,-3.73171067237854,-73.2557373046875,"160108",1,"16","1601"
"6702","2022","018644","7",2,-3.75361442565918,-73.2706680297852,"160101",1,"16","1601"
"6703","2022","018645","7",2,-3.78120541572571,-73.2886276245117,"160113",1,"16","1601"
"6704","2022","018647","7",2,-3.72037410736084,-73.240592956543,"160108",1,"16","1601"
"6705","2022","018648","7",2,-3.79672789573669,-73.3175735473633,"160113",1,"16","1601"
"6706","2022","018649","7",2,-3.7392315864563,-73.2479629516602,"160101",1,"16","1601"
"6707","2022","018650","7",2,-3.76273036003113,-73.2544784545898,"160101",1,"16","1601"
"6708","2022","018651","7",2,-3.73292112350464,-73.2561264038086,"160101",1,"16","1601"
"6709","2022","018652","7",2,-3.77624869346619,-73.2715682983398,"160112",1,"16","1601"
"6710","2022","018653","7",2,-3.72325682640076,-73.2467575073242,"160108",1,"16","1601"
"6711","2022","018654","7",2,-3.78583574295044,-73.2844009399414,"160113",1,"16","1601"
"6712","2022","018655","7",2,-3.79907631874084,-73.3117141723633,"160113",1,"16","1601"
"6713","2022","018656","7",5,-3.90791988372803,-70.5151138305664,"160401",1,"16","1604"
"6714","2022","018657","7",5,-4.57059049606323,-77.4252395629883,"160703",1,"16","1607"
"6715","2022","018658","7",5,-7.33078622817993,-75.0030288696289,"160601",1,"16","1606"
"6716","2022","018659","7",5,-4.71110439300537,-74.9353408813477,"160305",1,"16","1603"
"6717","2022","018660","7",5,-5.22404336929321,-75.6668701171875,"160206",1,"16","1602"
"6718","2022","018661","7",3,-5.89164924621582,-76.1069946289062,"160201",1,"16","1602"
"6719","2022","018662","7",4,-5.05623006820679,-73.852165222168,"160501",1,"16","1605"
"6720","2022","018663","7",3,-5.88337087631226,-76.1220397949219,"160201",1,"16","1602"
"6721","2022","018664","7",5,-4.05294179916382,-70.2513885498047,"160401",1,"16","1604"
"6722","2022","018665","7",3,-5.89521503448486,-76.1064834594727,"160201",1,"16","1602"
"6723","2022","018666","7",3,-5.90486717224121,-76.1041488647461,"160201",1,"16","1602"
"6724","2022","018667","7",3,-5.90317058563232,-76.1124420166016,"160201",1,"16","1602"
"6725","2022","018668","7",4,-5.06918287277222,-73.8561935424805,"160501",1,"16","1605"
"6726","2022","018669","7",5,-3.50253057479858,-73.0520324707031,"160104",1,"16","1601"
"6727","2022","018670","7",5,-4.00163412094116,-73.1550140380859,"160103",1,"16","1601"
"6728","2022","018671","7",5,-7.34310531616211,-75.008415222168,"160601",1,"16","1606"
"6729","2022","018672","7",5,-6.91039514541626,-75.1644058227539,"160606",1,"16","1606"
"6730","2022","018673","7",4,-4.4140248298645,-73.4474945068359,"160301",1,"16","1603"
"6731","2022","018674","7",5,-4.9089093208313,-73.6723861694336,"160510",1,"16","1605"
"6732","2022","018675","7",3,-5.89984750747681,-76.1066436767578,"160201",1,"16","1602"
"6733","2022","018676","7",3,-5.90742683410645,-76.1088180541992,"160201",1,"16","1602"
"6734","2022","018677","7",5,-4.82751417160034,-76.552116394043,"160701",1,"16","1607"
"6735","2022","018678","7",4,-5.05956077575684,-73.8482894897461,"160501",1,"16","1605"
"6736","2022","018679","7",4,-5.08216571807861,-73.8551712036133,"160501",1,"16","1605"
"6737","2022","018682","7",3,-6.11187648773193,-76.2704772949219,"160201",1,"16","1602"
"6738","2022","018686","7",4,-4.50680017471313,-73.5888595581055,"160301",1,"16","1603"
"6739","2022","018689","7",3,-5.89207077026367,-76.1143798828125,"160201",1,"16","1602"
"6740","2022","018690","7",3,-5.88605833053589,-76.132926940918,"160201",1,"16","1602"
"6741","2022","018691","7",5,-3.49939775466919,-73.0912246704102,"160106",1,"16","1601"
"6742","2022","018692","7",5,-3.48977589607239,-73.0832366943359,"160106",1,"16","1601"
"6743","2022","018693","7",5,-6.90541744232178,-75.158332824707,"160606",1,"16","1606"
"6744","2022","018694","7",5,-4.8311185836792,-76.5523834228516,"160701",1,"16","1607"
"6745","2022","018695","7",3,-5.90273571014404,-76.120002746582,"160201",1,"16","1602"
"6746","2022","018696","7",5,-2.44665765762329,-72.6671905517578,"160801",1,"16","1608"
"6747","2022","018697","7",4,-5.05386304855347,-73.849479675293,"160501",1,"16","1605"
"6748","2022","018698","7",5,-5.24111270904541,-75.684700012207,"160206",1,"16","1602"
"6749","2022","018700","7",5,-3.91192269325256,-70.5212478637695,"160401",1,"16","1604"
"6750","2022","018701","7",3,-5.91238832473755,-76.1183319091797,"160201",1,"16","1602"
"6751","2022","018702","7",5,-4.00292062759399,-73.1539001464844,"160103",1,"16","1601"
"6752","2022","018703","7",3,-5.88772392272949,-76.1206130981445,"160201",1,"16","1602"
"6753","2022","018704","7",3,-5.89160776138306,-76.1248550415039,"160201",1,"16","1602"
"6754","2022","018705","7",4,-4.50120115280151,-73.5812149047852,"160301",1,"16","1603"
"6755","2022","018707","7",5,-6.0172872543335,-75.8746032714844,"160211",1,"16","1602"
"6756","2022","018708","7",3,-5.90122890472412,-76.1161117553711,"160201",1,"16","1602"
"6757","2022","018709","7",3,-5.91705846786499,-76.1161651611328,"160201",1,"16","1602"
"6758","2022","018710","7",3,-5.90355062484741,-76.1309814453125,"160201",1,"16","1602"
"6759","2022","018711","7",4,-5.04395151138306,-73.8409042358398,"160501",1,"16","1605"
"6760","2022","018712","7",5,-6.56160688400269,-75.1736221313477,"160605",1,"16","1606"
"6761","2022","018713","7",7,-5.30407619476318,-77.3918533325195,"160701",2,"16","1607"
"6762","2022","018714","7",7,-4.1163501739502,-73.4589080810547,"160113",2,"16","1601"
"6763","2022","018715","7",7,-6.0642204284668,-76.2211608886719,"160201",2,"16","1602"
"6764","2022","018716","7",8,-2.72866940498352,-73.6806182861328,"160107",2,"16","1601"
"6765","2022","018717","7",8,-5.74333190917969,-76.1516036987305,"160201",2,"16","1602"
"6766","2022","018718","7",6,-2.80277371406555,-76.4613876342773,"160706",1,"16","1607"
"6767","2022","018719","7",7,-1.68310248851776,-74.6136245727539,"160110",2,"16","1601"
"6768","2022","018720","7",7,-3.30586433410645,-72.9838485717773,"160106",2,"16","1601"
"6769","2022","018721","7",7,-3.89093947410583,-71.537223815918,"160404",2,"16","1604"
"6770","2022","018722","7",8,-3.38140654563904,-77.531120300293,"160704",2,"16","1607"
"6771","2022","018724","7",7,-5.52282857894897,-76.9143524169922,"160702",2,"16","1607"
"6772","2022","018725","7",7,-3.89332461357117,-73.3369674682617,"160113",2,"16","1601"
"6773","2022","018726","7",7,-5.67087078094482,-75.9102325439453,"160210",2,"16","1602"
"6774","2022","018727","7",8,-2.4735209941864,-75.7661285400391,"160303",2,"16","1603"
"6775","2022","018728","7",8,-4.35150384902954,-73.4559936523438,"160301",2,"16","1603"
"6776","2022","018729","7",8,-5.77256107330322,-76.3419723510742,"160202",2,"16","1602"
"6777","2022","018730","7",6,-7.11854028701782,-75.263313293457,"160602",1,"16","1606"
"6778","2022","018731","7",7,-2.73111081123352,-76.4540786743164,"160706",2,"16","1607"
"6779","2022","018732","7",7,-5.83478355407715,-76.2084579467773,"160201",2,"16","1602"
"6780","2022","018733","7",8,-1.73026537895203,-74.242805480957,"160107",2,"16","1601"
"6781","2022","018734","7",8,-3.78957533836365,-73.1794967651367,"160112",2,"16","1601"
"6782","2022","018735","7",8,-5.01830339431763,-75.5855178833008,"160206",2,"16","1602"
"6783","2022","018736","7",7,-3.51222991943359,-74.8171691894531,"160303",2,"16","1603"
"6784","2022","018737","7",7,-3.80399584770203,-73.3282089233398,"160113",2,"16","1601"
"6785","2022","018738","7",7,-6.04452514648438,-74.7249908447266,"160605",2,"16","1606"
"6786","2022","018739","7",8,-3.817387342453,-72.5774688720703,"160105",2,"16","1601"
"6787","2022","018740","7",8,-5.9469952583313,-76.0615539550781,"160201",2,"16","1602"
"6788","2022","018753","7",6,-4.35507011413574,-70.0405883789062,"160403",1,"16","1604"
"6789","2022","018754","7",7,-3.66168284416199,-73.2542266845703,"160108",2,"16","1601"
"6790","2022","018755","7",7,-3.94829201698303,-70.5679244995117,"160401",2,"16","1604"
"6791","2022","018756","7",7,-4.28726053237915,-70.001953125,"160403",2,"16","1604"
"6792","2022","018757","7",8,-3.23018789291382,-77.0419692993164,"160706",2,"16","1607"
"6793","2022","018758","7",8,-4.13377618789673,-70.5997467041016,"160403",2,"16","1604"
"6794","2022","018759","7",7,-4.7676420211792,-75.2145004272461,"160305",2,"16","1603"
"6795","2022","018760","7",7,-3.63161039352417,-72.8903198242188,"160104",2,"16","1601"
"6796","2022","018761","7",7,-6.47498655319214,-75.069206237793,"160605",2,"16","1606"
"6797","2022","018762","7",8,-3.5859899520874,-73.3421249389648,"160108",2,"16","1601"
"6798","2022","018763","7",8,-5.88271760940552,-74.0864639282227,"160509",2,"16","1605"
"6799","2022","018764","7",8,-6.17464828491211,-75.1825714111328,"160605",2,"16","1606"
"6800","2022","018765","7",6,-6.02580690383911,-74.0931091308594,"160502",1,"16","1605"
"6801","2022","018766","7",7,-3.46545267105103,-74.4052810668945,"160102",2,"16","1601"
"6802","2022","018767","7",7,-3.05443143844604,-72.2765350341797,"160402",2,"16","1604"
"6803","2022","018768","7",7,-7.21792459487915,-75.8280715942383,"160604",2,"16","1606"
"6804","2022","018769","7",8,-4.59465885162354,-74.1911468505859,"160301",2,"16","1603"
"6805","2022","018771","7",7,-3.71813178062439,-73.2290115356445,"160112",2,"16","1601"
"6806","2022","018772","7",7,-6.02721643447876,-74.3490219116211,"160504",2,"16","1605"
"6807","2022","018773","7",8,-4.43801879882812,-75.0547103881836,"160305",2,"16","1603"
"6808","2022","018774","7",8,-5.59503030776978,-74.6536407470703,"160505",2,"16","1605"
"6809","2022","018775","7",8,-7.56864643096924,-75.2986907958984,"160601",2,"16","1606"
"6810","2022","018776","7",6,-4.32794570922852,-77.2157592773438,"160704",1,"16","1607"
"6811","2022","018777","7",7,-3.4078164100647,-72.3896636962891,"160105",2,"16","1601"
"6812","2022","018778","7",7,-3.873450756073,-71.3669204711914,"160404",2,"16","1604"
"6813","2022","018779","7",7,-5.71083784103394,-76.3762969970703,"160202",2,"16","1602"
"6814","2022","018780","7",8,-4.65878105163574,-77.3359603881836,"160703",2,"16","1607"
"6815","2022","018781","7",8,-4.18798208236694,-73.1254119873047,"160103",2,"16","1601"
"6816","2022","018782","7",3,-12.6028928756714,-69.1881103515625,"170101",1,"17","1701"
"6817","2022","018783","7",3,-12.6034383773804,-69.1968154907227,"170101",1,"17","1701"
"6818","2022","018784","7",3,-12.5728034973145,-69.1941680908203,"170101",1,"17","1701"
"6819","2022","018785","7",3,-12.5965623855591,-69.1985549926758,"170101",1,"17","1701"
"6820","2022","018786","7",3,-12.6097688674927,-69.2211227416992,"170101",1,"17","1701"
"6821","2022","018787","7",3,-12.5878353118896,-69.1927185058594,"170101",1,"17","1701"
"6822","2022","018788","7",3,-12.5907344818115,-69.1998291015625,"170101",1,"17","1701"
"6823","2022","018789","7",3,-12.5996780395508,-69.1796417236328,"170101",1,"17","1701"
"6824","2022","018790","7",3,-12.6062269210815,-69.2014236450195,"170101",1,"17","1701"
"6825","2022","018792","7",3,-12.5777282714844,-69.1923446655273,"170101",1,"17","1701"
"6826","2022","018793","7",3,-12.5932683944702,-69.1972351074219,"170101",1,"17","1701"
"6827","2022","018794","7",3,-12.6283597946167,-69.2160797119141,"170101",1,"17","1701"
"6828","2022","018795","7",3,-12.5855665206909,-69.1916122436523,"170101",1,"17","1701"
"6829","2022","018796","7",3,-12.5884866714478,-69.2045059204102,"170101",1,"17","1701"
"6830","2022","018797","7",3,-12.5949792861938,-69.1854782104492,"170101",1,"17","1701"
"6831","2022","018798","7",3,-12.6032819747925,-69.1893081665039,"170101",1,"17","1701"
"6832","2022","018799","7",3,-12.5942897796631,-69.1752243041992,"170101",1,"17","1701"
"6833","2022","018800","7",3,-12.5802268981934,-69.2012786865234,"170101",1,"17","1701"
"6834","2022","018802","7",3,-12.5966701507568,-69.2256851196289,"170101",1,"17","1701"
"6835","2022","018807","7",3,-12.6027507781982,-69.1921234130859,"170101",1,"17","1701"
"6836","2022","018812","7",3,-12.5808610916138,-69.1912231445312,"170101",1,"17","1701"
"6837","2022","018813","7",3,-12.5932502746582,-69.1923980712891,"170101",1,"17","1701"
"6838","2022","018814","7",3,-12.5737133026123,-69.2010879516602,"170101",1,"17","1701"
"6839","2022","018815","7",3,-12.5962285995483,-69.2051010131836,"170101",1,"17","1701"
"6840","2022","018816","7",3,-12.5913743972778,-69.1829528808594,"170101",1,"17","1701"
"6841","2022","018817","7",3,-12.5845336914062,-69.2033462524414,"170101",1,"17","1701"
"6842","2022","018818","7",3,-12.589527130127,-69.1932907104492,"170101",1,"17","1701"
"6843","2022","018819","7",3,-12.6013469696045,-69.2146911621094,"170101",1,"17","1701"
"6844","2022","018821","7",3,-12.6013259887695,-69.1993408203125,"170101",1,"17","1701"
"6845","2022","018822","7",3,-12.5994338989258,-69.1919250488281,"170101",1,"17","1701"
"6846","2022","018823","7",3,-12.6005182266235,-69.2048645019531,"170101",1,"17","1701"
"6847","2022","018824","7",3,-12.5950365066528,-69.1871032714844,"170101",1,"17","1701"
"6848","2022","018825","7",3,-12.5660390853882,-69.1927871704102,"170101",1,"17","1701"
"6849","2022","018826","7",3,-12.5908660888672,-69.2045288085938,"170101",1,"17","1701"
"6850","2022","018827","7",3,-12.6170625686646,-69.2157745361328,"170101",1,"17","1701"
"6851","2022","018829","7",3,-12.5983018875122,-69.1785888671875,"170101",1,"17","1701"
"6852","2022","018830","7",3,-12.5820598602295,-69.2020034790039,"170101",1,"17","1701"
"6853","2022","018831","7",3,-12.5864915847778,-69.2100296020508,"170101",1,"17","1701"
"6854","2022","018832","7",3,-12.6017932891846,-69.217529296875,"170101",1,"17","1701"
"6855","2022","018833","7",5,-12.5832176208496,-69.1661911010742,"170103",1,"17","1701"
"6856","2022","018834","7",5,-13.0257205963135,-70.4987335205078,"170204",1,"17","1702"
"6857","2022","018835","7",5,-13.0972356796265,-70.3667297363281,"170102",1,"17","1701"
"6858","2022","018836","7",5,-13.0967102050781,-70.3652038574219,"170102",1,"17","1701"
"6859","2022","018837","7",5,-13.0989999771118,-70.3700180053711,"170102",1,"17","1701"
"6860","2022","018838","7",5,-12.1199607849121,-69.1203308105469,"170103",1,"17","1701"
"6861","2022","018839","7",5,-11.3319797515869,-69.6166076660156,"170302",1,"17","1703"
"6862","2022","018840","7",5,-13.1023368835449,-70.3691482543945,"170102",1,"17","1701"
"6863","2022","018841","7",5,-12.9245948791504,-70.3047943115234,"170102",1,"17","1701"
"6864","2022","018842","7",5,-12.5829153060913,-69.1686630249023,"170103",1,"17","1701"
"6865","2022","018843","7",5,-12.9983978271484,-70.534782409668,"170204",1,"17","1702"
"6866","2022","018844","7",5,-11.3978004455566,-69.4904861450195,"170302",1,"17","1703"
"6867","2022","018849","7",5,-12.2787437438965,-69.1519088745117,"170103",1,"17","1701"
"6868","2022","018850","7",5,-12.5815305709839,-69.1792526245117,"170103",1,"17","1701"
"6869","2022","018851","7",5,-12.5821208953857,-70.2022857666016,"170203",1,"17","1702"
"6870","2022","018852","7",5,-12.9970254898071,-70.5315933227539,"170204",1,"17","1702"
"6871","2022","018853","7",5,-11.406192779541,-69.484016418457,"170302",1,"17","1703"
"6872","2022","018855","7",5,-12.7285785675049,-69.5764770507812,"170104",1,"17","1701"
"6873","2022","018856","7",5,-12.9947185516357,-70.5303344726562,"170204",1,"17","1702"
"6874","2022","018857","7",5,-11.4062786102295,-69.4932861328125,"170302",1,"17","1703"
"6875","2022","018858","7",5,-12.5864248275757,-69.1624221801758,"170103",1,"17","1701"
"6876","2022","018859","7",5,-13.0004968643188,-70.5273361206055,"170204",1,"17","1702"
"6877","2022","018860","7",5,-11.4094562530518,-69.4942779541016,"170302",1,"17","1703"
"6878","2022","018861","7",7,-12.9943752288818,-70.7810134887695,"170204",2,"17","1702"
"6879","2022","018862","7",8,-12.9184169769287,-70.5612335205078,"170204",2,"17","1702"
"6880","2022","018863","7",6,-11.4538269042969,-69.3212432861328,"170303",1,"17","1703"
"6881","2022","018864","7",7,-11.817066192627,-71.2959594726562,"170202",2,"17","1702"
"6882","2022","018865","7",8,-12.6084251403809,-69.3393402099609,"170101",2,"17","1701"
"6883","2022","018866","7",7,-13.0984649658203,-70.3542861938477,"170102",2,"17","1701"
"6884","2022","018867","7",8,-12.8850688934326,-71.3449172973633,"170201",2,"17","1702"
"6885","2022","018868","7",7,-12.8083696365356,-69.9372634887695,"170102",2,"17","1701"
"6886","2022","018869","7",8,-12.7299108505249,-69.2284240722656,"170101",2,"17","1701"
"6887","2022","018874","7",7,-11.8080673217773,-69.1573944091797,"170303",2,"17","1703"
"6888","2022","018875","7",8,-12.6959867477417,-69.513313293457,"170104",2,"17","1701"
"6889","2022","018876","7",6,-11.6580972671509,-69.2365112304688,"170303",1,"17","1703"
"6890","2022","018877","7",8,-12.8211479187012,-70.0757293701172,"170102",2,"17","1701"
"6891","2022","018878","7",7,-12.5281715393066,-69.1926193237305,"170101",2,"17","1701"
"6892","2022","018879","7",8,-11.4970655441284,-69.7153930664062,"170302",2,"17","1703"
"6893","2022","018880","7",6,-10.9511060714722,-69.5771026611328,"170301",1,"17","1703"
